IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
v8;29;29;93;['saldējuma', 'sojas pupu ekstrakts', 'ūdens', 'sojas pupas', 'jūras sāls', 'cukurs', 'kokosriekstu eļļa', 'glikozes sīrups', 'grauzdēti lazdu rieksti', 'kakao ar samazinātu tauku saturu', 'saulespuķu sēklu eļļa', 'emulgatori', 'taukskābju monoglicerīdi un diglicerīdi', 'taukskābju saharozes esteri', 'sojas lecitīni', 'stabilizatori', 'nātrija algināts', 'ceratoniju augļu sveķi', 'guāra sveķi', 'aromatizētāji', 'bi2 vitamīns', 'sastāvdaļas vafeles', 'kviešu milti', 'cukurs', 'kokosriekstu eļļa', 'karamelizēts cukurs', 'emulgators', 'sojas lecitīni', 'aromatizētāji'];['saldējuma', 'sojas pupu ekstrakts', 'ūdens', 'sojas pupas', 'jūras skaidulinēs medžiagos / fiber / fibres alimentaires', 'sāls', 'cukurs', 'kokosriekstu eļļa', 'glikozes sīrups', 'grauzdēti lazdu rieksti', 'kakao ar samazinātu tauku saturu', 'saulespuķu sēklu eļļa', 'protein / proteinas / valgud / olbaltumvielas / baltymai /pemulgatori', 'taukskābju monoglicerīdi un diglicerīdi', 'taukskābju saharozes esteri', 'sojas lecitīni', 'stabilizatori', 'nātrija algināts', 'ceratoniju', 'augļu sveķi', 'guāra sveķi', 'aromatizētāji', 'bi2 vitamīns', 'sastāvdaļas vafeles', 'kviešu milti', 'cukurs', 'kokosriekstu eļa', 'sāls', 'salt / sal / sool / sāls / druska / salt / selkaramelizēts cukurs', 'emulgators', 'sojas lecitīni', 'aromatizētāji', 'var', 'uzglabāt temperatūrā', 'kas vitamin b12/ vitamina b12 / vitamiin b12/ b12 vitamīns / vitaminas!nepārsniedz', '18 "c', 'ieteicams līdz', 'skatīt uz iepakojuma sāniem', 'nrv = daily reference intake referanseinntakforenv', 'lt', 'augaliniai valgomieji ledai su vafliais', 'sudedamosios dalys', 'valgomieji ledai', 'sojos ekstraktas', 'vanduo', 'de referencia / ingestāo de referēncia diāria / vērdluskogusersoju pupelēs', 'jūros druska', 'cukrus', 'kokosu aliejus', 'gliukozēs sirupas', 'skrudinti minu riešutai mini ij gigas vartojimo kiekio per para / nāringsreferensvārde / valeurs numilteliai', 'saulēgražu aliejus', 'emulsiklis', 'riebaly rūgščiu mono', 'ir digliceridai', 'riebalu rūgščiu sacharozēs esteriai', 'soju iecītinai', 'stabilizatoriai', 'natrio alginatas', 'saldžiuju ceratoniju derva', 'pupeniu derva', 'kvapiosios medžiagos', 'vitaminas bī2', 'vaflis', '4 cones', '300g 480m >kvietiniai miltai', 'cukrus', 'kokosu aliejus', 'druska', 'karamelizuotas cukrus', 'emulsiklis', 'sojos iecītinas', 'kvapiosios medžiagos', 'gali būti kityriešutu pēdsaku ir garstyčios', 'laikyti ne didesnēje nei', '18"c temperatūroje', 'geriausias iki', 'žr', 'pakuotēs šone', 'jogmo soy valsoja s', 'p', 'a', 'vial', 'idrie ai a packaging fromn bologna', 'italy', 'www', 'valsoia', 'it responsible sourcesva id cssfēla gros ocemw24 — pļantofserravalesesa', '0 | esc fsc»cc104639 |fsc forever certification body aceredited by accredia corso matteotti', '13', 'italy" >', 'o', 'ee'];0;1;[];['kokosriekstu eļa'];0;0;1;[];[];['kokosriekstu eļa']
v9;16;16;31;['kviešu milti', 'cukurs', 'palmu eļļa', 'ūdens', 'glikozes', 'fruktozes sīrups', 'sāls', 'emulgators', 'lecitīni', 'no sojas', 'irdinātāji', 'dinātrija difosfāts', 'nātrija hidrogēnkarbonāts', 'amonija bikarbonāts', 'aromatizētājs', 'vanilīns'];['kviešu milti', 'cukurs', 'palmu eļļa', 'ūdens', 'glikozes', 'fruktozes c |sīrups', 'sāls', 'emulgators', 'lecitīni', 'no sojas', 'irdinātāji', 'dinātrija difosfāts', 'nātrija |', 'jhidrogēnkarbonāts', 'amonija bikarbonāts', 'aromatizētājs', 'vanilīns', 'var', 'ieteicams līdz', '/partijas nr', 'skatīt uzdruku uz iepakojuma', 'uzglabāt ā ļsausā vietā', 'temperatūrā', 'kas', 'v |', 'netokaal', '/ m | |', 'neto daudzums', '155 g | mr', 'o s str s mnt ot” asas aa s tb n ra aa', 's'];0;1;[];['155 g | mr'];0;0;1;[];[];['155 g | mr']
v10;21;21;40;['vārīti turku zirņi', 'ūdens', 'rapšu eļļa', 'kalamata šķirnes olīvas', 'melnās olīvas', 'sāls', 'spirta etiķis', 'tahini', 'sezama pasta', 'sāls', 'garšvielas', 'ķiploki', 'paprika', 'sīpoli', 'kumīns', 'skābuma regulētāji', 'citronskābe', 'ābolskābe', 'vīnskābe', 'konservants', 'kālija sorbāts'];['vārīti turku zirņi', 'ūdens', 'rapšu eļļa', 'kalamata šķirnesbo olīvas', 'melnās olīvas', 'sāls', 'spirta etiķis', 'tahini', 'sezama pasta', 'sāls', 'garšvielas', 'ķiploki', 'paprika', 'sīpoli', '”', 'aren', 'kumīns', 'skābuma regulētāji', 'citronskābe', 'ābolskābe', 'vīnskābe', 'konservants', 'kālija sorbāts', 'eo uzturvērtība 100 g', 'enerģētiskā vērtība 1120 k3/270 kcal', 'tauki 22', '4 g', 'tostarp', 'piesātinātās ks taukskābes 20', 'ogļhidrāti 11', '2 g', 'tostarp', 'cukuri 0', '3 g', 'olbaltumvielas 5', '1 g', 'sāls 1', '16 g', '5', 'bb4 tabmi name lēda dartijae nr ekatīt izdruku ienakojuma anakšnusē uzalabāt temperatūrā'];0;7;[];['eo uzturvērtība 100 g', 'enerģētiskā vērtība 1120 k3/270 kcal', '4 g', '2 g', '3 g', '1 g', '16 g'];0;0;7;[];[];['eo uzturvērtība 100 g', 'enerģētiskā vērtība 1120 k3/270 kcal', '4 g', '2 g', '3 g', '1 g', '16 g']
v11;21;22;125;['turku zirņi vārīti', 'turku zirņi', 'ūdens', 'saulespuķu eļļa', 's partijas nr', 'vai rapšu eļļa', 'r partijas nr', 'ūdens', 'sezama sēklu pasta', 'biezinātājs', 'kukurūzas ciete', 'sāls', 'skābuma regulētāji', 'citronskābe', 'pienskābe', 'garšvielas', 'ķiploku pulveris', 'garšaugi', 'dažādās proporcijās', 'baltie pipari malti', 'konservants', 'kālija sorbāts'];['turku ziņi ads', 'turku ziņi', 'ūdens', 'a v 0ā saulespuķu eļļa', 's partijas nr', 'vai rapšu eļļa', 'r partijas nr', 'ūdens', 'sezama sēklu pasta', 'm 4iem kukurūzas ciete', 'sāls', 'skābuma regulētāji', 'citronskābe', 'pienskābe', 'garšvielas', 'kā a a lķiploku pulveris', 'lazaknššaja s iederjet dažādās proporcijās', 'baltie krier malti', 'konservants', 'kālija s ”sorbāts', 'a rušms sezams', 'pēc atvēršanas izlietot 24h laikā', 'ie āt temperatūrā no +0”c', '+67c', 'lt humm s su zalumynais', 'sudedamosios dalys', 'virti turkiški žimiai', 'turkiški', 'žimiai', 'kreij aa aliejus', 's pars nr', 'arba rapsu aliejus', 'r partijos nr', 'vanduo', 'sezamoj | sēklu pasta', 'tiršūklis', 'kukurūzu krakmolas', 'druska', 'irtigrki aka read medžiagos', 'citrinos kp as', 'j | pieno rūgštis', 'prieskoniai', 'česnaku milteliai', 'prieskoninēs žoleies', 'skirtingomis airu malti baltieji"a pipirai', 'konservantas', 'kalio sorbatas', 'ties sezamas', 'atidarius suvartoti per 24 valandas', 'laikytitemperatūroje nuo +0"c', '+6c', 'ee hummus maitserohelisega', 'koostisosad', 'kikerhemed |keedetud', 'kikernemed', 'v sīk pāevalilleēli', 's parti no', 'vēi paa', 'r', 'partiils no', 'vesi', '|aa seesamiseemnepasta', 'paksendaja', 'maisitārklis', 'sool', 'happesuse regulaatorid', 'a arutepe', 'ma maitseained', '"kūūslaugupulber', 'maitsetaimed hem ā dr proportsioonides', 'valge per ēd vmatatud', 'sālilitusaine', 'kaaliumsorbaat', 'ot seesam', 'kasutada 24 adj', 'eed avamist', "hoida temperatuuril vahemikus + '0c kuni + 62c", 'tootja / producer / pagaminta / ražotājs', 'sia "atlantika international"', '"surimi"', 'mucenieki', 'ropažu kraštas', 'latvija', 'lv', '2137', '+37166102172', 'tūrgi hemeste pāritolu', 'vāljaspool eu', '/ om of', 'turkish peas', 'outside the eu / turku žimiu kilmēs šalis', 'už es ribu', '/ turku zimu izcelsme', 'ārpus es', 'kēlblik kuni', 'kkavaata pakendīt use by', 'see on the package', 'tinka vartoti iki', 'žiūrēti ant pakuotēs', 'izlietot līdz', 'skatīt uz iepakojuma', 'j "inn energiasisaldus / energy value / energinē vertē / enerģetiskā 982 kj / g | | |2 vērtība', '237 kcal = b0f wo rasvad / fat / riebalai / tauki', '5 ffa ā cc millest kūllastunud rasvhapped / including saturated fatty acids / bs ij j o iš kuriu sočiuju riebalu rūgščiu / tostarp piesātinātās taukskābes', '„9', '0', 'i', 'ā sūsivesikud / carbohydrates / angliavandeniai / ogļhidrāti', '903 m ī/ww millest suhkrud / including sugars / iš kuriy cukru / tostarp cukuri', 'ā "2', 'oo valgud / protein / baltymai / olbaltumvielas', '/ š', 'sool / salt / druska / sāls', '0', '65 g', '" ž —šā netokaal', '/ net weight', '/ neto masē', '/ neto masa', 'ka ji jd et', 'gai a', 'db', 'ww', 'iu ru 0 ru a', 'b'];0;7;[];['baltie krier malti', 'j | pieno rūgštis', 'j | pieno rūgštis', 'skirtingomis airu malti baltieji"a pipirai', 'skirtingomis airu malti baltieji"a pipirai', 'j "inn energiasisaldus / energy value / energinē vertē / enerģetiskā 982 kj / g | | |2 vērtība', '65 g'];0;0;7;[];[];['baltie krier malti', 'j | pieno rūgštis', 'j | pieno rūgštis', 'skirtingomis airu malti baltieji"a pipirai', 'skirtingomis airu malti baltieji"a pipirai', 'j "inn energiasisaldus / energy value / energinē vertē / enerģetiskā 982 kj / g | | |2 vērtība', '65 g']
v12;23;24;4;['ūdens', 'kokosriekstu piens', 'avenes', 'cukurs glikozes fruktozes sīrups', 'modificēta kukurūzas ciete', 'biezinātājs', 'gargūms', 'pektīns', 'dekstroze', 'sāls', 'krāsa', 'karotīns', 'burkānu koncentrāts', 'kalcija fosfāts 128mg', 'ri', 'd2 vitamīns', '0', '75ug', 'ri', 'bez piena jogurtu kultūra', 's', 'thermophilus', 'l', 'bulgaricus'];['ar |', '|9 |m 3u', 'kij', 'nģn jnmibnkaaium |s'];0;0;[];[];0;0;0;[];[];[]
v13;16;16;99;['raudzētu auzu bāze', 'ūdens', 'auzas', 'ierauga kultūra', 'kartupeļu ciete', 'rapšu eļļa', 'kartupeļu olbaltumvielas', 'kalcija karbonāts', 'kalcija fosfāts', 'skābes', 'ābolskābe', 'pienskābe', 'jodēts sāls', 'vitamīns d2', 'riboflavīns', 'vitamīns b12'];['raudzētu auzu bāze', 'ūdens', 'alj auzas', 'vis tk kartupeļu ciete', 'rapšu eļļa', 'iii olbaltumvielas', '4 kalcija karbonāts', 'kalcija fosfāts', 'skābes im užttneētība', 'onorcētk ēts sāls', 'vitamīns gļ d2', 'riboflavīns', 'vitamīns b12', '100 g produkta uzturvērtība', 'enerģētiskā vērtība', '286 kj/| 68 koal', 'tauki 200', 'tostarp piesātinātās taukskābes 0', '2g', 'ogļhidrāti sa tostarpa cukuri 4', '6g”', '"dabīgi cukuri no auzām', 'šķiedrvielas 0', '99', 'olbaltumvielas 1', '6g', 'sālstk 078 d vitamīns 1', '5 |g iem riboflavīns 0', '21 m', '"', 'b12 vitamīns 0', '38 g 9', '15\' "', 'kalcijs 120 mg das „no uzturvielu atsauces vērtības', 'nrvs', 'ražotszviedrijā', 'oatly ab', 'stora varvsgatan 6a', 's', '21119 malmē', '|lt', 'oatly oatgurt', 'fermentuotu avižu produktas', '1000 g', 'be pieno ir sojos', '9genausias iki', 'žžiūrēti pakuotēs viršuje', 'laikyti iki +8 c temperatūroje', 'atidariussuvartoti per 5 dienas', 'sudedamosios dalys', 'fermentuotu avižu baze', 'vanduo', '| avižos', 'vaļi riet meg beride ara area bi še meiers bulviu baltymai', 'ā kalcio karbonatas', 'kalcio fosfatas', 'uj', 'obuoliu via is', 'pieno rūgšts', 'joduota g— druska', 'vitaminas d2', 'mboflavinas', 'vitaminas b12', '10 re maistingumas', '|pr energinē vertē', '286 kj/ 68 kcal', 'riebalai 2', '2g', 'iš kuriu sočiuju riebalu rūgščiu 0', '2g', '9= angliavandeniai 10', '0g', 'iš kuriu cukru to cnatūralūs cukrūs iš orb skaidulinās 9” medžiagos 0', '9g', 'baltymai 1', '69', 'druska 0', '07g', 'vitaminas d 1', '5 |1g', '”', 'riboflavinas0', '21 mg', '""', 'vitaminas b12 0', '38 ga os kalcis 120 mg oo ga "referenciniu ikriem', 'nrvs', 'pagaminta švedijoje', 'oatly ab', 'stora gbl', 'varvsgatan 6a', 's', '21119 malmē', "'s", 'a wwz', 'ndunavim', 'dz', 'kauunnijuuiu', 'ae ola'];0;15;[];['vitamīns gļ d2', '100 g produkta uzturvērtība', '5 |g iem riboflavīns 0', '38 g 9', 'kalcijs 120 mg das „no uzturvielu atsauces vērtības', '1000 g', 'be pieno ir sojos', 'be pieno ir sojos', 'pieno rūgšts', 'pieno rūgšts', 'joduota g— druska', '38 ga os kalcis 120 mg oo ga "referenciniu ikriem', '38 ga os kalcis 120 mg oo ga "referenciniu ikriem', 'ae ola', 'ae ola'];0;0;15;[];[];['vitamīns gļ d2', '100 g produkta uzturvērtība', '5 |g iem riboflavīns 0', '38 g 9', 'kalcijs 120 mg das „no uzturvielu atsauces vērtības', '1000 g', 'be pieno ir sojos', 'be pieno ir sojos', 'pieno rūgšts', 'pieno rūgšts', 'joduota g— druska', '38 ga os kalcis 120 mg oo ga "referenciniu ikriem', '38 ga os kalcis 120 mg oo ga "referenciniu ikriem', 'ae ola', 'ae ola']
v14;29;29;43;['ūdens', 'lobītas sojas pupiņas', 'cukurs', 'mellenes', 'kalcijs', 'trikalcija citrāts', 'stabilizētājs', 'pektīni', 'skābuma regulētāji', 'nātrija citrāts', 'citronskābe', 'dabīgs aromatizētājs', 'melnā burkāna ekstrakts', 'melleņu ekstrakts', 'burkānu ekstrakts', 'jūras sāls', 'antioksidanti', 'tokoferola ekstrakts', 'askorbīnskābes taukskābju esteri', 'vitamīni', 'b2', 'b12', 'd2', 'jogurta kultūras', 's', 'thermo', 'philus', 'l', 'bulgaricus'];['ģ ” jā ā ” aa a a" wwmt ēm', '/ v n ”', 'jim ks', 'lm ē9 a |', 'ņ ļ ge a|1 ai a ai sā', 'mē mes kiģ „', 't 9', 's š', 'ui us kadm b = a 4 " as', 'k', 'ram', 'e tāli nātrija sts citronskāb  i j us 2', 'mi d gatad lauuunkā naks s u8 og a ovol "4„sk f ielas 1', '0', '2 vi', 'a murn', 'ielas glutenovy', 'pa a ņ "oo', 'nermmodnnia ll j ž zelabat +1', '+/7 te ne', 'aimani ”', 'v t', 'vzirciema iela 1230', '16', 'ivovi ja a m on 4ā —', 'll alus', 'viga nyomokban', '— tartalmazhat', 'fokdmmmogjoros em lara i 9 er et nem a', 'n as s fa ž 19k0', 'l', 'mināsēgē t megērzi', '4', '"2 170 ai 1', 'aku ram 9 m d— 4sd a csomagolas tetejēn', 'nap/honap', 'tarolja ”', 'n nūtoben max', '7"c', '0n', '74', 'ā siras', 'd |'];0;2;[];['ņ ļ ge a|1 ai a ai sā', 'aku ram 9 m d— 4sd a csomagolas tetejēn'];0;0;2;[];[];['ņ ļ ge a|1 ai a ai sā', 'aku ram 9 m d— 4sd a csomagolas tetejēn']
v15;11;11;93;['ūdens', 'rapšu eļļa', 'auzas', 'emulgators', 'rapšu lecitīns', 'stabilizētājs', 'ksantāna sveķi', 'želana sveķi', 'jūras sāls', 'aļģe', 'lithotamnium calcareum'];['ūdens', 'rapšu eļļa”', 'auzas"', 'emulgators', 'rapšu lecitīns', '"', 'bt', 'stabilizētājs', 'ksantāna sveķi', 'želana sveķi', 'jūras sāls', 'aļģe', 'lithotamnium || j calcarura', 'ru ji 100m! produkta uzturvērtība', 'enerģētis a |ms vērtība', '604kj/146 kcal', 'tauki 13g', 'tostarp piesātinātās taukskābes 1', '19', '! ogļhidrāti 5', '8g', 'tostarp cukuri 3', '69', 'šķiedrvielas 0', '99', "olbaltumvielas 1 '0g", 'sāls 011g', 'uzglabātledusskapī', 'maks', '+8c', 'leteicams līdz', 'skat', 'uz iepak', 'izlietot”»e līdz', 'skatīt iepakojuma augšpusē', 'datuma arā attiecas uz neatvērtu | 4m', 'iepakojumu', 'pēc atvēršanas izlietot 5 dienu laikā', 'ražotājs', 'oatly ab', 'storā', 'f varvsgatan6a', 'se', '211 19malmē', 'tālrunis', '00800 22881234 4 j— lt', 'imat', 'ekologiškas augalinis grietinēlēs pakaitalas', '250m! d sudedamosios dalys', 'vanduo', 'rapsu aliejus”', 'avižos', 'emulsiklis', 'rap su da"', 'iecitinas', '"', 'stabilizatorius', 'ksantano derva', 'gelano derva', 'jūros druska', 'žž', 'dumbliai', 'lithotamnium calcareum', '"eko sudedamosios dalys', '100m i produkto maistingumas', 'energine verte', '604kj/146 kcal', 'riebalai 13g', 'iš kuru m 4sočiuju riebaluy rūgšēčiu 11g', 'angliavandeniai 5', '8g', 'iš kuriy cukru 3', '69', 'wo', 'skaidulnēs ner 0', '99', 'baltvymai 1', '0g', 'druska 0', '11g', 'lai ri šaltai', 'n pasaukščjau +8 ?c', 'genausias iki', 'žiūrēti ant pakuotes', 'gei lausias iki', 'žž 6pakuotēs viršuje', 'nurodyta neatidarytos — galiojmo data', 'atidarius āsuvartoti per s dienas', 'pirm oatlyab', 'stora varvsgatan 6a', 'se', "211 ' ēmalmē telefonas", '0080022881234 ”ī a'];0;2;[];['rap su da"', '0080022881234 ”ī a'];0;0;2;[];[];['rap su da"', '0080022881234 ”ī a']
v16;25;25;53;['pupiņu milti', 'kukurūzas putraimi', 'saulespuķu eļļa', 'jauktas garšvielas', 'sāls', 'cukurs', 'tomātu pulveris', 'dekstroze', 'kukurūzas', 'sīpolu pulveris', 'maltodekstrīns', 'kukurūzas', 'kartupeļu', 'skābuma regulētājs', 'pienskābe', 'citronskābe', 'rauga ekstrakts', 'ķiploku pulveris', 'garšvielas', 't', 'sk', 'pētersīļi', 'garšvielu ekstrakts', 'paprika', 'aromatizētājs'];['4 ņ ma', 'dīni niš s ā dažu āžu art', 'a =ķ pupiņu un kukurāā m', '—  ——— —  kiņķislar darzeņu garšu 1žā garšvielas tisns', 'sāls', 'cukurs', 'tomātu pulveris', 'detsuau ppubu eļļa', 'luktaba pulveris', 'maltodekstrīns', 'kukurūzas', 'kartupeļu', 'skābuma regulētājs', 'pi sīpolua" citronskābe', 'rauga ekstrakts', 'ķiploku pulveris', 'garšvielas sk', 'pētersīi m it ”garšvielu ekstrakts', 'paprika', 'aromatizētājs', 'ražots latvijā', 'pupiņu mīizcelsmes vieta', 'es un ārpus es', 'mu ada it ša', 'šā en bean and cornrins => ļļa with vegetableflavu >  „n erji | ingredients', 'bean flour', 'corn grits', 'sunftower oil', 'spice mix', 'sal sugar', 'tomato powder', 'dextrose', 'maize', 'onion powder', 'maltodextrin maize j', 'tato', 'acidity regulator', 'lactic acid', 'citric acid', 'yeast extract', 'tres powder', 'g euz/ tī lncl rsle 296', 'spice extract', 'paprika', '0', '294', 'flavouring', 'made in latvia', 'orign0 ž  —par porcijā/ | bean four', 'bu and non', 'eu', 'bb', '=_ — —  kojiemkm co bkv j! u m m'];0;3;[];['pupiņu mīizcelsmes vieta', 'mu ada it ša', 'g euz/ tī lncl rsle 296'];0;0;3;[];[];['pupiņu mīizcelsmes vieta', 'mu ada it ša', 'g euz/ tī lncl rsle 296']
v17;25;25;54;['pupiņu milti', 'kukurūzas putraimi', 'saulespuķu eļļa', 'jauktas garšvielas', 'sāls', 'cukurs', 'tomātu pulveris', 'dekstroze', 'kukurūzas', 'sīpolu pulveris', 'maltodekstrīns', 'kukurūzas', 'kartupeļu', 'skābuma regulētājs', 'pienskābe', 'citronskābe', 'rauga ekstrakts', 'ķiploku pulveris', 'garšvielas', 't', 'sk', 'pētersīļi', 'garšvielu ekstrakts', 'paprika', 'aromatizētājs'];['pupiņu milti', 'kukurūzas putraimi', 'saules ji | garšvielas', 'sāls', 'cukurs', 'tomātu pulveris', "dekstroze kukurona ratsaa ' pulveris", 'maltodekstrīns', 'kukurūzas', 'kartupeļu', 'skābuma re ulētājs', 'pienskābe', "ājet i ' citronskābe", 'rauga ekstrakts', 'ķiploku pulveris', 'garšvielas tek pētersīļi 2944 | garšvielu ekstrakts', 'paprika', 'aromatizētājs', 'ražots latvijā', "pupiņu miltuā ' izcelsmes vieta", 'es un ārpus es', 'a azm d', 'en  — beanandcornrings šā te aee |', '—— withvegetableflavow m yu', '" ingredients', 'bean flour', 'corn grits', 'sunflower oil', 'spice mix', 'sal', '5m a / | sugar', 'tomato powder', 'dextrose', 'maize', 'onion powder', 'maltodextrin', 'maizej g | radam la paari ma paar garlic powder', 'mr —', 'uz parcijā/ | lincl', 'parsley', 'spice extract', 'paprika', 'flavouring', 'made in latvia', '079 tb ān a perma | beanflour', 'euandnoneu', 'j f', '4100g/r me portion/ | ietek dam em em im mm —ma | = m ļe |', 'ma nm 1111111 m ā āt——— 0 reamaesu es puuipam ab ua ki ņu |', 'i ū lī | ī dil ij 0 b vēja |', "' j ž āā2 60 | ———kojmeukm cobi j", 'com', 'b0 | l a m', 'ju ii ee a ee a i i a i  ameimeāmmāmem| rai'];0;4;[];["pupiņu miltuā ' izcelsmes vieta", 'maizej g | radam la paari ma paar garlic powder', '079 tb ān a perma | beanflour', 'i ū lī | ī dil ij 0 b vēja |'];0;0;4;[];[];["pupiņu miltuā ' izcelsmes vieta", 'maizej g | radam la paari ma paar garlic powder', '079 tb ān a perma | beanflour', 'i ū lī | ī dil ij 0 b vēja |']
